Month,Team,Priority,Type,Status,Count
10/01/2021,21,HIGH,RETAIL,ON_HOLD,1
10/01/2021,26,LOW,LEGAL,ARCHIVED,1
10/01/2021,16,LOW,CLOUD_COMPUTING,STAGING,1
10/01/2021,13,MEDIUM,PAYROLL_MANAGEMENT,DESIGN_PHASE,1
10/01/2021,25,MEDIUM,BRANDING,ROLLED_BACK,1
10/01/2021,10,MEDIUM,MANUFACTURING,QA_FAILED,1
10/01/2021,3,LOW,PAYROLL,READY_FOR_DEPLOYMENT,1
10/01/2021,35,MEDIUM,TRANSPORTATION,COMPLETE,1
10/01/2021,3,HIGH,DEVOPS,TESTING_PASSED,1
10/01/2021,15,LOW,UI_UX,DEVELOPMENT_PHASE,1
10/01/2021,13,HIGH,IT_SUPPORT,TESTING_FAILED,1
10/01/2021,28,MEDIUM,EMPLOYEE_RELATIONS,DEVELOPMENT_PHASE,1
10/01/2021,8,LOW,CIVIL_ENGINEERING,READY_FOR_DEPLOYMENT,1
10/01/2021,36,HIGH,EVENTS,QA_PASSED,1
10/01/2021,43,MEDIUM,ARTIFICIAL_INTELLIGENCE,BLOCKED,1
10/01/2021,15,LOW,PRODUCT_SUPPORT,COMPLETE,1
10/01/2021,19,LOW,HARDWARE_SUPPORT,REJECTED,1
10/01/2021,24,LOW,IT_POLICY,ROLLED_BACK,1
10/01/2021,14,LOW,INVOICING,SCHEDULED,1
10/01/2021,38,HIGH,CCPA,READY_FOR_DEPLOYMENT,1
10/01/2021,40,MEDIUM,SEO,IN_QA,1
10/01/2021,13,LOW,BENEFITS,MIGRATING,1
10/01/2021,2,LOW,HR,APPROVED,1
10/01/2021,14,HIGH,RETENTION,APPROVED,1
10/01/2021,31,MEDIUM,PRODUCT_SUPPORT,MIGRATION_COMPLETE,1
10/01/2021,5,LOW,COMMUNITY,STAGING,1
10/01/2021,5,HIGH,REPAIRS,TESTING_PASSED,1
10/01/2021,12,HIGH,COMPLIANCE,BLOCKED,1
10/01/2021,30,LOW,PROBLEM_MANAGEMENT,QA_FAILED,1
10/01/2021,17,LOW,KPI_TRACKING,DEPLOYED,1
10/01/2021,6,MEDIUM,SERVICE_REQUESTS,COMPLETE,1
10/01/2021,4,MEDIUM,INTERNAL_AUDIT,CANCELLED,1
10/01/2021,16,LOW,WHOLESALE,TESTING_FAILED,1
10/01/2021,3,LOW,FULFILLMENT,QA_PASSED,1
10/01/2021,42,HIGH,WEB_DEVELOPMENT,READY_FOR_DEPLOYMENT,1
10/01/2021,27,LOW,DEVOPS,UAT,1
10/01/2021,27,MEDIUM,MANUFACTURING,ARCHIVED,1
10/01/2021,14,MEDIUM,COMPLIANCE_IT,NOT_STARTED,1
10/01/2021,1,HIGH,ACCESS_CONTROL,IN_PROGRESS,1
10/01/2021,20,LOW,STAFFING,READY_FOR_DEPLOYMENT,1
10/01/2021,28,LOW,PROCUREMENT,DESIGN_PHASE,1
10/01/2021,16,HIGH,SHIPPING,AWAITING_APPROVAL,1
10/01/2021,7,HIGH,DATA_GOVERNANCE,IN_PROGRESS,1
10/01/2021,24,MEDIUM,DATABASE_MANAGEMENT,MIGRATION_COMPLETE,1
10/01/2021,43,MEDIUM,COMPLIANCE,MIGRATING,1
10/01/2021,26,MEDIUM,INCIDENT_MANAGEMENT,IN_QA,1
10/01/2021,40,MEDIUM,TRAINING_DEV,PLANNED,1
10/01/2021,6,LOW,FULFILLMENT,STAGING,1
10/01/2021,29,MEDIUM,CONFIGURATION_MANAGEMENT,MIGRATION_COMPLETE,1
10/01/2021,25,MEDIUM,INDUSTRIAL_ENGINEERING,DEPLOYED,1
10/01/2021,43,HIGH,ESCALATIONS,QA_PASSED,1
10/01/2021,11,LOW,CUSTOMER_SUPPORT,STAGING,1
10/01/2021,19,LOW,ERP,IN_QA,1
10/01/2021,32,MEDIUM,SEO,ARCHIVED,1
10/01/2021,24,MEDIUM,COMPLIANCE_IT,TESTING_FAILED,1
10/01/2021,43,MEDIUM,MOBILE_DEVELOPMENT,PLANNED,1
10/01/2021,28,MEDIUM,IT_POLICY,MIGRATION_COMPLETE,1
10/01/2021,41,HIGH,EMPLOYEE_RELATIONS,SCHEDULED,1
10/01/2021,25,LOW,ECOMMERCE,IN_QA,1
10/01/2021,8,MEDIUM,CHEMICAL_ENGINEERING,MIGRATION_COMPLETE,1
10/01/2021,34,LOW,SOFTWARE_SUPPORT,DEVELOPMENT_PHASE,1
10/01/2021,43,LOW,ADVERTISING,SCHEDULED,1
10/01/2021,33,LOW,COMMUNITY,AWAITING_APPROVAL,1
10/01/2021,29,MEDIUM,ESCALATIONS,IN_PROGRESS,1
10/01/2021,42,HIGH,RESOURCE_MANAGEMENT,NOT_STARTED,1
10/01/2021,28,HIGH,EMAIL_MARKETING,READY_FOR_DEPLOYMENT,1
10/01/2021,32,LOW,ARCHITECTURE,DELAYED,1
10/01/2021,3,LOW,GOVERNANCE,TESTING_FAILED,1
10/01/2021,34,HIGH,GOVERNANCE,STAGING,1
10/01/2021,1,MEDIUM,REPAIRS,IN_PROGRESS,1
10/01/2021,19,HIGH,CCPA,NOT_STARTED,1
10/01/2021,38,MEDIUM,BACKUP,STAGING,1
10/01/2021,6,LOW,LITIGATION,FINALIZED,1
10/01/2021,21,MEDIUM,COMPLIANCE_IT,DESIGN_PHASE,1
10/01/2021,20,MEDIUM,IT_POLICY,ON_HOLD,1
10/01/2021,22,MEDIUM,RELEASE_MANAGEMENT,AWAITING_APPROVAL,1
10/01/2021,36,HIGH,SEO,DELAYED,1
10/01/2021,24,MEDIUM,COMMUNITY,STAGING,1
10/01/2021,21,LOW,PERFORMANCE_MONITORING,SCHEDULED,1
10/01/2021,9,HIGH,SERVICE_REQUESTS,REOPENED,1
10/01/2021,6,LOW,SOFTWARE,ARCHIVED,1
10/01/2021,24,MEDIUM,CHANGE_REQUESTS,UNDER_TEST,1
10/01/2021,24,MEDIUM,SOFTWARE_SUPPORT,REOPENED,1
10/01/2021,22,LOW,LITIGATION,ROLLED_BACK,1
10/01/2021,32,MEDIUM,INCIDENT_RESPONSE,STAGING,1
10/01/2021,9,LOW,USER_RESEARCH,AWAITING_APPROVAL,1
10/01/2021,4,LOW,ARCHITECTURE,FINALIZED,1
10/01/2021,41,HIGH,BUDGETING,ROLLED_BACK,1
10/01/2021,37,MEDIUM,PRODUCT_MANAGEMENT,REOPENED,1
10/01/2021,35,MEDIUM,PROJECT_MANAGEMENT,AWAITING_APPROVAL,1
10/01/2021,4,MEDIUM,MECHANICAL_ENGINEERING,STAGING,1
10/01/2021,40,LOW,KPI_TRACKING,IN_QA,1
10/01/2021,28,MEDIUM,DATA_SCIENCE,DEVELOPMENT_PHASE,1
10/01/2021,3,HIGH,MANAGERIAL,STAGING,1
10/01/2021,11,LOW,OFFBOARDING,FINALIZED,1
10/01/2021,37,LOW,USER_RESEARCH,SCHEDULED,1
10/01/2021,3,LOW,AUDITING,TESTING_PASSED,1
10/01/2021,35,MEDIUM,OPERATIONS,AWAITING_INPUT,1
10/01/2021,32,HIGH,ENVIRONMENTAL,COMPLETE,1
10/01/2021,29,HIGH,LOGGING,DEVELOPMENT_PHASE,1
10/01/2021,32,MEDIUM,SOFTWARE_ENGINEERING,STAGING,1
10/01/2021,28,HIGH,PROCUREMENT_GENERAL,MIGRATION_COMPLETE,1
10/01/2021,40,MEDIUM,EMPLOYEE_RELATIONS,REOPENED,1
10/01/2021,41,HIGH,PROCUREMENT_GENERAL,MIGRATING,1
10/01/2021,32,MEDIUM,SUPPLY_CHAIN,REOPENED,1
10/01/2021,4,HIGH,ERP,IN_QA,1
10/01/2021,20,MEDIUM,MACHINE_LEARNING,READY_FOR_DEPLOYMENT,1
10/01/2021,23,MEDIUM,RISK_MANAGEMENT,IN_REVIEW,1
10/01/2021,37,LOW,PERFORMANCE,NOT_STARTED,1
10/01/2021,9,MEDIUM,ECOMMERCE,FINALIZED,1
10/01/2021,13,MEDIUM,BUDGET_TRACKING,ROLLED_BACK,1
10/01/2021,4,HIGH,PROCUREMENT_IT,DEVELOPMENT_PHASE,1
10/01/2021,23,HIGH,MONITORING,COMPLETE,1
10/01/2021,34,MEDIUM,LEGAL,ROLLED_BACK,1
10/01/2021,22,MEDIUM,RISK_MANAGEMENT,DELAYED,1
10/01/2021,22,LOW,PRODUCT_SUPPORT,AWAITING_INPUT,1
10/01/2021,22,MEDIUM,SOCIAL_MEDIA,ARCHIVED,1
10/01/2021,28,HIGH,OPERATIONS,NOT_STARTED,1
10/01/2021,38,HIGH,CIVIL_ENGINEERING,QA_FAILED,1
10/01/2021,42,HIGH,LEGAL,DESIGN_PHASE,1
10/01/2021,30,HIGH,HARDWARE_ASSET,FINALIZED,1
10/01/2021,26,HIGH,CRM,IN_PROGRESS,1
10/01/2021,6,HIGH,LEGAL,ON_HOLD,1
10/01/2021,11,LOW,PUBLIC_RELATIONS,TESTING_PASSED,1
10/01/2021,41,HIGH,PLANNING,UNDER_TEST,1
10/01/2021,42,LOW,BRANDING,MIGRATION_COMPLETE,1
10/01/2021,33,HIGH,OPERATIONS,APPROVED,1
10/01/2021,20,HIGH,GOVERNANCE,STAGING,1
10/01/2021,27,HIGH,CHANGE_REQUESTS,CLOSED,1
10/01/2021,3,MEDIUM,TRAINING_DEV,COMPLETE,1
10/01/2021,24,MEDIUM,SALES,DESIGN_PHASE,1
10/01/2021,32,MEDIUM,DATA_PRIVACY,CLOSED,1
10/01/2021,39,HIGH,SECURITY_OPERATIONS,MIGRATION_COMPLETE,1
10/01/2021,3,MEDIUM,PROCUREMENT_IT,QA_PASSED,1
10/01/2021,28,LOW,LAB_TESTING,IN_REVIEW,1
10/01/2021,19,HIGH,RISK_MANAGEMENT,COMPLETE,1
10/01/2021,40,LOW,CAMPAIGNS,ON_HOLD,1
10/01/2021,33,HIGH,LEGAL,READY_FOR_DEPLOYMENT,1
10/01/2021,40,HIGH,LOGISTICS,PLANNED,1
10/01/2021,16,HIGH,BUDGET_TRACKING,DEVELOPMENT_PHASE,1
10/01/2021,6,LOW,VULNERABILITY_MANAGEMENT,TESTING_PASSED,1
10/01/2021,12,HIGH,TAXATION,COMPLETE,1
10/01/2021,4,HIGH,SECURITY_OPERATIONS,APPROVED,1
10/01/2021,6,LOW,LITIGATION,QA_PASSED,1
10/01/2021,7,MEDIUM,ENVIRONMENTAL,DELAYED,1
10/01/2021,20,LOW,PROCUREMENT_GENERAL,QA_FAILED,1
10/01/2021,31,HIGH,SOFTWARE,ROLLED_BACK,1
10/01/2021,33,LOW,RESOURCE_MANAGEMENT,IN_PROGRESS,1
10/01/2021,36,HIGH,SECURITY_POLICY,MIGRATING,1
10/01/2021,43,MEDIUM,DATA_PRIVACY,APPROVED,1
10/01/2021,6,MEDIUM,OFFBOARDING,COMPLETE,1
10/01/2021,34,HIGH,STRATEGY,IN_REVIEW,1
10/01/2021,10,LOW,INVESTMENT,TESTING_PASSED,1
10/01/2021,13,MEDIUM,QA_TESTING,CANCELLED,1
10/01/2021,30,LOW,HARDWARE_SUPPORT,DELAYED,1
10/01/2021,6,MEDIUM,RETAIL,SCHEDULED,1
10/01/2021,11,MEDIUM,PROBLEM_MANAGEMENT,DEVELOPMENT_PHASE,1
10/01/2021,23,LOW,ASSET_MANAGEMENT,MIGRATING,1
10/01/2021,14,HIGH,CAMPAIGNS,PLANNED,1
10/01/2021,41,MEDIUM,INDUSTRIAL_ENGINEERING,MIGRATION_COMPLETE,1
10/01/2021,15,LOW,INVOICING,STAGING,1
10/01/2021,32,LOW,QA_TESTING,DESIGN_PHASE,1
10/01/2021,4,HIGH,PROJECT_MANAGEMENT,IN_REVIEW,1
10/01/2021,43,MEDIUM,PROCUREMENT_IT,DELAYED,1
10/01/2021,19,HIGH,PROCUREMENT_GENERAL,DELAYED,1
10/01/2021,24,LOW,CAMPAIGNS,TESTING_FAILED,1
10/01/2021,21,MEDIUM,SOFTWARE,DEPLOYED,1
10/01/2021,36,LOW,CONTENT_MARKETING,APPROVED,1
10/01/2021,17,HIGH,CAPACITY_PLANNING,UNDER_TEST,1
10/01/2021,19,LOW,MACHINE_LEARNING,QA_PASSED,1
10/01/2021,23,LOW,HR,ROLLED_BACK,1
10/01/2021,19,MEDIUM,QA_TESTING,DEPLOYED,1
10/01/2021,9,HIGH,RETAIL,NOT_STARTED,1
10/01/2021,44,MEDIUM,INSPECTIONS,PLANNED,1
10/01/2021,39,MEDIUM,QA_TESTING,DELAYED,1
10/01/2021,31,LOW,COMPLIANCE,READY_FOR_DEPLOYMENT,1
10/01/2021,29,MEDIUM,AUDITING,FINALIZED,1
10/01/2021,6,MEDIUM,COST_ESTIMATION,COMPLETE,1
10/01/2021,36,HIGH,SOFTWARE_ASSET,STAGING,1
10/01/2021,36,MEDIUM,PUBLIC_RELATIONS,STAGING,1
10/01/2021,30,LOW,RESEARCH,AWAITING_INPUT,1
10/01/2021,8,LOW,CCPA,ROLLED_BACK,1
10/01/2021,4,MEDIUM,TRAINING,DEPLOYED,1
10/01/2021,19,LOW,IT_SUPPORT,SCHEDULED,1
10/01/2021,16,HIGH,RETAIL,CLOSED,1
10/01/2021,25,MEDIUM,BIOMEDICAL,APPROVED,1
10/01/2021,39,LOW,SERVICE_REQUESTS,REOPENED,1
10/01/2021,38,MEDIUM,MACHINE_LEARNING,ON_HOLD,1
10/01/2021,2,LOW,UI_UX,QA_PASSED,1
10/01/2021,35,HIGH,CYBERSECURITY,ROLLED_BACK,1
10/01/2021,17,HIGH,RELEASE_MANAGEMENT,IN_QA,1
10/01/2021,23,LOW,EXTERNAL_AUDIT,AWAITING_APPROVAL,1
10/01/2021,44,LOW,KPI_TRACKING,UNDER_TEST,1
10/01/2021,41,LOW,MACHINE_LEARNING,QA_PASSED,1
10/01/2021,18,MEDIUM,PROBLEM_MANAGEMENT,UAT,1
10/01/2021,6,LOW,BENEFITS,READY_FOR_DEPLOYMENT,1
10/01/2021,11,LOW,CONFIGURATION_MANAGEMENT,IN_PROGRESS,1
10/01/2021,3,HIGH,EMPLOYEE_RELATIONS,REJECTED,1
10/01/2021,19,MEDIUM,PLANNING,UAT,1
10/01/2021,34,MEDIUM,CONFIGURATION_MANAGEMENT,READY_FOR_DEPLOYMENT,1
10/01/2021,11,MEDIUM,CLOUD_COMPUTING,TESTING_FAILED,1
10/01/2021,41,LOW,RECRUITMENT,DESIGN_PHASE,1
10/01/2021,14,HIGH,PROCUREMENT_IT,DELAYED,1
10/01/2021,33,LOW,WEB_DEVELOPMENT,ROLLED_BACK,1
10/01/2021,34,LOW,PERFORMANCE,MIGRATION_COMPLETE,1
10/01/2021,16,MEDIUM,RESEARCH,MIGRATING,1
10/01/2021,29,HIGH,COMMUNITY,ARCHIVED,1
10/01/2021,21,HIGH,ESCALATIONS,IN_PROGRESS,1
10/01/2021,8,HIGH,SCHEDULING,READY_FOR_DEPLOYMENT,1
10/01/2021,24,LOW,TIME_TRACKING,REJECTED,1
10/01/2021,11,HIGH,DATABASE_MANAGEMENT,FINALIZED,1
10/01/2021,44,MEDIUM,SALES,DEVELOPMENT_PHASE,1
10/01/2021,32,MEDIUM,VENDOR_MANAGEMENT,UNDER_TEST,1
10/01/2021,37,MEDIUM,SOCIAL_MEDIA,IN_PROGRESS,1
10/01/2021,27,MEDIUM,INVENTORY,SCHEDULED,1
10/01/2021,43,HIGH,INVOICING,DEVELOPMENT_PHASE,1
10/01/2021,16,HIGH,ACCESS_CONTROL,COMPLETE,1
10/01/2021,7,LOW,LICENSE_AUDIT,IN_REVIEW,1
10/01/2021,16,MEDIUM,CCPA,UNDER_TEST,1
10/01/2021,27,LOW,ANALYTICS,IN_REVIEW,1
10/01/2021,5,LOW,CAPACITY_PLANNING,NOT_STARTED,1
10/01/2021,8,HIGH,VULNERABILITY_MANAGEMENT,DESIGN_PHASE,1
10/01/2021,29,MEDIUM,KPI_TRACKING,AWAITING_APPROVAL,1
10/01/2021,38,LOW,LICENSE_MANAGEMENT,IN_QA,1
10/01/2021,36,LOW,INTERNAL_AUDIT,AWAITING_APPROVAL,1
10/01/2021,41,HIGH,ENVIRONMENTAL,MIGRATING,1
10/01/2021,10,LOW,EXTERNAL_AUDIT,MIGRATION_COMPLETE,1
10/01/2021,44,HIGH,INNOVATION,QA_FAILED,1
10/01/2021,26,HIGH,SERVICE_REQUESTS,UNDER_TEST,1
10/01/2021,43,HIGH,CIVIL_ENGINEERING,IN_PROGRESS,1
10/01/2021,31,MEDIUM,PATENTS,DEVELOPMENT_PHASE,1
10/01/2021,7,MEDIUM,DATA_SCIENCE,DELAYED,1
10/01/2021,9,MEDIUM,TRAINING,QA_FAILED,1
10/01/2021,36,LOW,ELECTRICAL_ENGINEERING,DEPLOYED,1
10/01/2021,13,LOW,ECOMMERCE,IN_QA,1
10/01/2021,37,HIGH,BACKUP,STAGING,1
10/01/2021,30,LOW,ELECTRICAL_ENGINEERING,STAGING,1
10/01/2021,23,LOW,CUSTOMER_SUPPORT,READY_FOR_DEPLOYMENT,1
10/01/2021,42,MEDIUM,LITIGATION,TESTING_PASSED,1
10/01/2021,22,MEDIUM,CLOUD_COMPUTING,DELAYED,1
10/01/2021,11,HIGH,LITIGATION,REOPENED,1
10/01/2021,2,LOW,DEVELOPMENT,BLOCKED,1
10/01/2021,29,HIGH,TRANSPORTATION,IN_PROGRESS,1
10/01/2021,7,HIGH,GDPR,ON_HOLD,1
10/01/2021,13,HIGH,DATA_PRIVACY,CLOSED,1
10/01/2021,3,HIGH,INVENTORY,SCHEDULED,1
10/01/2021,39,MEDIUM,ERP,PLANNED,1
10/01/2021,40,HIGH,FULFILLMENT,AWAITING_INPUT,1
10/01/2021,42,MEDIUM,SALES,REJECTED,1
10/01/2021,20,HIGH,CAPACITY_PLANNING,DEPLOYED,1
10/01/2021,31,LOW,PROJECT_MANAGEMENT,DEVELOPMENT_PHASE,1
10/01/2021,15,LOW,INCIDENT_TICKETING,MIGRATING,1
10/01/2021,26,MEDIUM,MACHINE_LEARNING,SCHEDULED,1
10/01/2021,32,HIGH,STAFFING,REJECTED,1
10/01/2021,41,MEDIUM,CONTENT_MARKETING,IN_PROGRESS,1
10/01/2021,39,MEDIUM,EMPLOYEE_RELATIONS,IN_REVIEW,1
10/01/2021,5,LOW,HR,AWAITING_APPROVAL,1
10/01/2021,33,LOW,COMMUNITY,DESIGN_PHASE,1
10/01/2021,27,LOW,HARDWARE_SUPPORT,DELAYED,1
10/01/2021,8,HIGH,COMPLIANCE,ON_HOLD,1
10/01/2021,31,HIGH,EMAIL_MARKETING,COMPLETE,1
10/01/2021,22,MEDIUM,TRAINING_DEV,MIGRATING,1
10/01/2021,11,LOW,INVOICING,DEPLOYED,1
10/01/2021,43,HIGH,BUDGET_TRACKING,IN_QA,1
10/01/2021,14,MEDIUM,SOFTWARE_SUPPORT,APPROVED,1
10/01/2021,18,LOW,RESOURCE_MANAGEMENT,APPROVED,1
10/01/2021,22,MEDIUM,REPAIRS,MIGRATION_COMPLETE,1
10/01/2021,2,HIGH,TIME_TRACKING,COMPLETE,1
10/01/2021,33,MEDIUM,AUDITING,FINALIZED,1
10/01/2021,3,HIGH,INCIDENT_MANAGEMENT,APPROVED,1
10/01/2021,21,LOW,FIELD_TESTING,APPROVED,1
10/01/2021,21,MEDIUM,DISASTER_RECOVERY,ROLLED_BACK,1
10/01/2021,29,LOW,SUPPLY_CHAIN,BLOCKED,1
10/01/2021,15,MEDIUM,MONITORING,REJECTED,1
10/01/2021,26,MEDIUM,PROCUREMENT_GENERAL,BLOCKED,1
10/01/2021,7,LOW,ACCESS_CONTROL,TESTING_PASSED,1
10/01/2021,30,LOW,INDUSTRIAL_ENGINEERING,COMPLETE,1
10/01/2021,28,LOW,ACCOUNTING,FINALIZED,1
10/01/2021,34,LOW,CAPACITY_PLANNING,PLANNED,1
10/01/2021,28,HIGH,BUDGET_TRACKING,DEPLOYED,1
10/01/2021,26,MEDIUM,INTERNAL_AUDIT,COMPLETE,1
10/01/2021,4,LOW,PROCUREMENT,COMPLETE,1
10/01/2021,6,MEDIUM,PROBLEM_MANAGEMENT,AWAITING_APPROVAL,1
10/01/2021,12,LOW,SALES,READY_FOR_DEPLOYMENT,1
10/01/2021,13,HIGH,REPAIRS,ARCHIVED,1
10/01/2021,44,LOW,MAINTENANCE,PLANNED,1
10/01/2021,23,LOW,SCHEDULING,STAGING,1
10/01/2021,37,MEDIUM,QA_TESTING,DEPLOYED,1
10/01/2021,16,MEDIUM,INVOICING,READY_FOR_DEPLOYMENT,1
10/01/2021,6,LOW,BUDGETING,FINALIZED,1
10/01/2021,14,MEDIUM,BRANDING,DELAYED,1
10/01/2021,41,MEDIUM,CAMPAIGNS,READY_FOR_DEPLOYMENT,1
10/01/2021,11,LOW,PLANNING,IN_QA,1
10/01/2021,10,LOW,CHANGE_MANAGEMENT,IN_QA,1
10/01/2021,1,HIGH,SOFTWARE_ASSET,UAT,1
10/01/2021,9,HIGH,DATABASE_MANAGEMENT,PLANNED,1
10/01/2021,34,HIGH,GOVERNANCE,APPROVED,1
10/01/2021,8,LOW,AUDITING,COMPLETE,1
10/01/2021,21,LOW,SECURITY_OPERATIONS,MIGRATING,1
10/01/2021,39,LOW,BUDGET_TRACKING,DEVELOPMENT_PHASE,1
10/01/2021,23,LOW,INCIDENT_TICKETING,AWAITING_APPROVAL,1
10/01/2021,33,MEDIUM,IT_SUPPORT,AWAITING_INPUT,1
10/01/2021,21,LOW,CAMPAIGNS,REJECTED,1
10/01/2021,2,MEDIUM,ANALYTICS,UAT,1
10/01/2021,37,HIGH,PRODUCT_SUPPORT,REOPENED,1
10/01/2021,5,MEDIUM,DATA_PRIVACY,APPROVED,1
10/01/2021,7,LOW,ACCOUNT_MANAGEMENT,IN_REVIEW,1
10/01/2021,2,HIGH,BRANDING,IN_PROGRESS,1
10/01/2021,21,LOW,BENEFITS,IN_REVIEW,1
10/01/2021,43,HIGH,DOCUMENTATION,UAT,1
10/01/2021,24,LOW,USER_RESEARCH,CANCELLED,1
10/01/2021,14,MEDIUM,ERP,DELAYED,1
10/01/2021,9,HIGH,SOFTWARE_ENGINEERING,AWAITING_APPROVAL,1
10/01/2021,11,LOW,RECRUITMENT,AWAITING_INPUT,1
10/01/2021,18,LOW,PROJECT_MANAGEMENT,AWAITING_APPROVAL,1
10/01/2021,22,LOW,TRANSPORTATION,DEVELOPMENT_PHASE,1
10/01/2021,14,HIGH,PERFORMANCE,REJECTED,1
10/01/2021,26,MEDIUM,UI_UX,IN_REVIEW,1
10/01/2021,18,LOW,INNOVATION,REJECTED,1
10/01/2021,30,MEDIUM,MACHINE_LEARNING,TESTING_PASSED,1
10/01/2021,10,HIGH,STAFFING,MIGRATING,1
10/01/2021,39,LOW,SALES,AWAITING_INPUT,1
10/01/2021,23,MEDIUM,PERFORMANCE_MONITORING,APPROVED,1
10/01/2021,13,HIGH,EVENTS,REOPENED,1
10/01/2021,40,MEDIUM,TRANSPORTATION,TESTING_FAILED,1
10/01/2021,31,LOW,HR,DESIGN_PHASE,1
10/01/2021,2,MEDIUM,MARKETING,IN_PROGRESS,1
10/01/2021,41,MEDIUM,COMMUNITY,FINALIZED,1
10/01/2021,23,MEDIUM,RELEASE_MANAGEMENT,ON_HOLD,1
10/01/2021,26,LOW,CYBERSECURITY,READY_FOR_DEPLOYMENT,1
10/01/2021,38,HIGH,CONTRACTS,APPROVED,1
10/01/2021,8,LOW,VULNERABILITY_MANAGEMENT,PLANNED,1
10/01/2021,11,LOW,ESCALATIONS,QA_PASSED,1
10/01/2021,2,MEDIUM,DOCUMENTATION,REOPENED,1
10/01/2021,15,MEDIUM,HR,FINALIZED,1
10/01/2021,5,LOW,PROCUREMENT,SCHEDULED,1
10/01/2021,40,HIGH,STAFFING,PLANNED,1
10/01/2021,16,LOW,QA_TESTING,NOT_STARTED,1
10/01/2021,1,LOW,CHANGE_REQUESTS,COMPLETE,1
10/01/2021,19,LOW,BRANDING,NOT_STARTED,1
10/01/2021,13,MEDIUM,QA_TESTING,BLOCKED,1
10/01/2021,24,HIGH,HARDWARE_SUPPORT,IN_QA,1
10/01/2021,25,MEDIUM,PRODUCT_SUPPORT,NOT_STARTED,1
10/01/2021,29,HIGH,TRANSPORTATION,QA_FAILED,1
10/01/2021,33,HIGH,CHEMICAL_ENGINEERING,TESTING_FAILED,1
10/01/2021,42,HIGH,CONTRACTS,REJECTED,1
10/01/2021,28,HIGH,CAPACITY_PLANNING,DESIGN_PHASE,1
10/01/2021,7,HIGH,CLOUD_COMPUTING,QA_FAILED,1
10/01/2021,18,MEDIUM,PROCUREMENT_IT,NOT_STARTED,1
10/01/2021,26,LOW,PUBLIC_RELATIONS,REJECTED,1
10/01/2021,31,HIGH,FINANCIAL,REJECTED,1
10/01/2021,15,HIGH,WAREHOUSING,MIGRATION_COMPLETE,1
10/01/2021,32,HIGH,INVESTMENT,IN_QA,1
10/01/2021,25,HIGH,INVOICING,CLOSED,1
10/01/2021,27,LOW,MONITORING,FINALIZED,1
10/01/2021,22,HIGH,BRANDING,AWAITING_APPROVAL,1
10/01/2021,32,MEDIUM,DISASTER_RECOVERY,TESTING_PASSED,1
10/01/2021,34,HIGH,BENEFITS,ON_HOLD,1
10/01/2021,14,MEDIUM,BUDGET_TRACKING,STAGING,1
10/01/2021,7,HIGH,GOVERNANCE,CLOSED,1
10/01/2021,27,MEDIUM,CUSTOMER_SUPPORT,MIGRATION_COMPLETE,1
10/01/2021,18,HIGH,PLANNING,READY_FOR_DEPLOYMENT,1
10/01/2021,14,MEDIUM,CCPA,TESTING_PASSED,1
10/01/2021,7,HIGH,INCIDENT_RESPONSE,SCHEDULED,1
11/01/2021,34,HIGH,GDPR,SCHEDULED,1
11/01/2021,33,LOW,ENVIRONMENTAL,FINALIZED,1
11/01/2021,7,MEDIUM,ASSET_MANAGEMENT,ARCHIVED,1
11/01/2021,6,HIGH,ENVIRONMENTAL,CANCELLED,1
11/01/2021,42,LOW,GOVERNANCE,UAT,1
11/01/2021,38,HIGH,OFFBOARDING,NOT_STARTED,1
11/01/2021,41,MEDIUM,CONTENT_MARKETING,UAT,1
11/01/2021,3,HIGH,RETAIL,PLANNED,1
11/01/2021,11,MEDIUM,WEB_DEVELOPMENT,MIGRATION_COMPLETE,1
11/01/2021,35,LOW,CAPACITY_PLANNING,FINALIZED,1
11/01/2021,3,HIGH,OPERATIONS,QA_FAILED,1
11/01/2021,31,LOW,CYBERSECURITY,AWAITING_APPROVAL,1
11/01/2021,22,LOW,QUALITY_CONTROL,QA_FAILED,1
11/01/2021,31,MEDIUM,CCPA,DEPLOYED,1
11/01/2021,30,LOW,USER_RESEARCH,BLOCKED,1
11/01/2021,24,MEDIUM,ERP,READY_FOR_DEPLOYMENT,1
11/01/2021,12,HIGH,BRANDING,MIGRATION_COMPLETE,1
11/01/2021,23,LOW,INVOICING,ROLLED_BACK,1
11/01/2021,30,MEDIUM,ACCOUNTING,IN_REVIEW,1
11/01/2021,21,MEDIUM,PRODUCT_MANAGEMENT,IN_PROGRESS,1
11/01/2021,31,MEDIUM,DATA_PRIVACY,PLANNED,1
11/01/2021,37,LOW,TRAINING_DEV,BLOCKED,1
11/01/2021,36,HIGH,EVENTS,ROLLED_BACK,1
11/01/2021,14,LOW,CONTRACTS,STAGING,1
11/01/2021,42,MEDIUM,CAPACITY_PLANNING,REOPENED,1
11/01/2021,8,HIGH,STRATEGY,DEVELOPMENT_PHASE,1
11/01/2021,3,MEDIUM,ADVERTISING,IN_PROGRESS,1
11/01/2021,6,HIGH,INCIDENT_MANAGEMENT,BLOCKED,1
11/01/2021,32,LOW,CRM,QA_FAILED,1
11/01/2021,23,LOW,TIME_TRACKING,IN_REVIEW,1
11/01/2021,5,LOW,MOBILE_DEVELOPMENT,REJECTED,1
